native_power,power,wind_dir,wind_speed,air_temp,SAP,air_density
0.325,0.0203125,1,1,1,1,1
0.33,0.020625,1,1,1,1,1
0.349,0.0218125,1,1,1,1,1
0.42,0.02625,1,1,1,1,1
0.439,0.0274375,1,1,1,1,1
0.426,0.026625,1,1,1,1,1
0.393,0.0245625,1,1,1,1,1
0.373,0.0233125,1,1,1,1,1
0.422,0.026375,1,1,1,1,1
0.56,0.035,1,1,1,1,1
0.73,0.045625,1,1,1,1,1
0.899,0.0561875,1,1,1,1,1
1.032,0.0645,1,1,1,1,1
1.145,0.0715625,1,1,1,1,1
1.308,0.08175,1,1,1,1,1
1.505,0.0940625,1,1,1,1,1
1.725,0.1078125,1,1,1,1,1
1.975,0.1234375,1,1,1,1,1
2.29,0.143125,1,1,1,1,1
2.643,0.1651875,1,1,1,1,1
2.77,0.173125,1,1,1,1,1
2.694,0.168375,1,1,1,1,1
2.544,0.159,1,1,1,1,1
2.431,0.1519375,1,1,1,1,1
2.425,0.1515625,1,1,1,1,1
2.43,0.151875,1,1,1,1,1
2.339,0.1461875,1,1,1,1,1
2.323,0.1451875,1,1,1,1,1
2.414,0.150875,1,1,1,1,1
2.451,0.1531875,1,1,1,1,1
2.158,0.134875,1,1,1,1,1
1.949,0.1218125,1,1,1,1,1
1.999,0.1249375,1,1,1,1,1
2.067,0.1291875,1,1,1,1,1
2.059,0.1286875,1,1,1,1,1
2.21,0.138125,1,1,1,1,1
2.905,0.1815625,1,1,1,1,1
4.003,0.2501875,1,1,1,1,1
5.278,0.329875,1,1,1,1,1
6.005,0.3753125,1,1,1,1,1
7.105,0.4440625,1,1,1,1,1
7.742,0.483875,1,1,1,1,1
8.06,0.50375,1,1,1,1,1
8.29,0.518125,1,1,1,1,1
7.576,0.4735,1,1,1,1,1
7.647,0.4779375,1,1,1,1,1
9.358,0.584875,1,1,1,1,1
11.157,0.6973125,1,1,1,1,1
12.295,0.7684375,1,1,1,1,1
12.696,0.7935,1,1,1,1,1
12.801,0.8000625,1,1,1,1,1
12.196,0.76225,1,1,1,1,1
11.331,0.7081875,1,1,1,1,1
11.288,0.7055,1,1,1,1,1
12.127,0.7579375,1,1,1,1,1
12.764,0.79775,1,1,1,1,1
12.949,0.8093125,1,1,1,1,1
13.103,0.8189375,1,1,1,1,1
13.179,0.8236875,1,1,1,1,1
13.261,0.8288125,1,1,1,1,1
13.385,0.8365625,1,1,1,1,1
12.914,0.807125,1,1,1,1,1
12.606,0.787875,1,1,1,1,1
12.284,0.76775,1,1,1,1,1
11.913,0.7445625,1,1,1,1,1
11.968,0.748,1,1,1,1,1
12.189,0.7618125,1,1,1,1,1
10.487,0.6554375,1,1,1,1,1
10.712,0.6695,1,1,1,1,1
11.202,0.700125,1,1,1,1,1
11.196,0.69975,1,1,1,1,1
11.7,0.73125,1,1,1,1,1
11.532,0.72075,1,1,1,1,1
10.994,0.687125,1,1,1,1,1
10.718,0.669875,1,1,1,1,1
10.171,0.6356875,1,1,1,1,1
10.247,0.6404375,1,1,1,1,1
10.05,0.628125,1,1,1,1,1
9.262,0.578875,1,1,1,1,1
8.911,0.5569375,1,1,1,1,1
8.871,0.5544375,1,1,1,1,1
8.761,0.5475625,1,1,1,1,1
8.934,0.558375,1,1,1,1,1
9.169,0.5730625,1,1,1,1,1
8.944,0.559,1,1,1,1,1
8.541,0.5338125,1,1,1,1,1
8.156,0.50975,1,1,1,1,1
7.931,0.4956875,1,1,1,1,1
7.643,0.4776875,1,1,1,1,1
7.31,0.456875,1,1,1,1,1
6.934,0.433375,1,1,1,1,1
6.886,0.430375,1,1,1,1,1
6.537,0.4085625,1,1,1,1,1
6.01,0.375625,1,1,1,1,1
5.542,0.346375,1,1,1,1,1
5.391,0.3369375,1,1,1,1,1
5.233,0.3270625,1,1,1,1,1
5.145,0.3215625,1,1,1,1,1
5.162,0.322625,1,1,1,1,1
5.186,0.324125,1,1,1,1,1
5.267,0.3291875,1,1,1,1,1
5.347,0.3341875,1,1,1,1,1
5.385,0.3365625,1,1,1,1,1
5.418,0.338625,1,1,1,1,1
5.667,0.3541875,1,1,1,1,1
6.127,0.3829375,1,1,1,1,1
6.412,0.40075,1,1,1,1,1
6.83,0.426875,1,1,1,1,1
7.382,0.461375,1,1,1,1,1
7.589,0.4743125,1,1,1,1,1
7.683,0.4801875,1,1,1,1,1
7.846,0.490375,1,1,1,1,1
8.045,0.5028125,1,1,1,1,1
8.112,0.507,1,1,1,1,1
8.145,0.5090625,1,1,1,1,1
8.204,0.51275,1,1,1,1,1
8.176,0.511,1,1,1,1,1
8.261,0.5163125,1,1,1,1,1
8.55,0.534375,1,1,1,1,1
8.944,0.559,1,1,1,1,1
9.258,0.578625,1,1,1,1,1
9.326,0.582875,1,1,1,1,1
9.042,0.565125,1,1,1,1,1
8.536,0.5335,1,1,1,1,1
8.26,0.51625,1,1,1,1,1
8.336,0.521,1,1,1,1,1
8.342,0.521375,1,1,1,1,1
8.27,0.516875,1,1,1,1,1
8.54,0.53375,1,1,1,1,1
8.397,0.5248125,1,1,1,1,1
8.025,0.5015625,1,1,1,1,1
8.102,0.506375,1,1,1,1,1
8.266,0.516625,1,1,1,1,1
8.307,0.5191875,1,1,1,1,1
8.322,0.520125,1,1,1,1,1
8.619,0.5386875,1,1,1,1,1
8.494,0.530875,1,1,1,1,1
8.325,0.5203125,1,1,1,1,1
8.508,0.53175,1,1,1,1,1
8.682,0.542625,1,1,1,1,1
8.9,0.55625,1,1,1,1,1
9.1,0.56875,1,1,1,1,1
9.503,0.5939375,1,1,1,1,1
9.919,0.6199375,1,1,1,1,1
9.908,0.61925,1,1,1,1,1
9.942,0.621375,1,1,1,1,1
10.341,0.6463125,1,1,1,1,1
10.627,0.6641875,1,1,1,1,1
10.965,0.6853125,1,1,1,1,1
10.886,0.680375,1,1,1,1,1
10.364,0.64775,1,1,1,1,1
9.99,0.624375,1,1,1,1,1
9.858,0.616125,1,1,1,1,1
9.935,0.6209375,1,1,1,1,1
9.916,0.61975,1,1,1,1,1
9.74,0.60875,1,1,1,1,1
9.477,0.5923125,1,1,1,1,1
8.984,0.5615,1,1,1,1,1
8.824,0.5515,1,1,1,1,1
9.165,0.5728125,1,1,1,1,1
9.146,0.571625,1,1,1,1,1
9.155,0.5721875,1,1,1,1,1
9.032,0.5645,1,1,1,1,1
9.557,0.5973125,1,1,1,1,1
10.182,0.636375,1,1,1,1,1
10.772,0.67325,1,1,1,1,1
11.405,0.7128125,1,1,1,1,1
11.795,0.7371875,1,1,1,1,1
12.582,0.786375,1,1,1,1,1
13.141,0.8213125,1,1,1,1,1
13.499,0.8436875,1,1,1,1,1
13.986,0.874125,1,1,1,1,1
14.728,0.9205,1,1,1,1,1
15.081,0.9425625,1,1,1,1,1
15.429,0.9643125,1,1,1,1,1
15.736,0.9835,1,1,1,1,1
15.86,0.99125,1,1,1,1,1
15.977,0.9985625,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.937,0.9960625,1,1,1,1,1
15.822,0.988875,1,1,1,1,1
15.751,0.9844375,1,1,1,1,1
15.693,0.9808125,1,1,1,1,1
15.309,0.9568125,1,1,1,1,1
14.985,0.9365625,1,1,1,1,1
14.847,0.9279375,1,1,1,1,1
14.7,0.91875,1,1,1,1,1
14.934,0.933375,1,1,1,1,1
15.216,0.951,1,1,1,1,1
15.189,0.9493125,1,1,1,1,1
15.112,0.9445,1,1,1,1,1
14.823,0.9264375,1,1,1,1,1
14.536,0.9085,1,1,1,1,1
13.763,0.8601875,1,1,1,1,1
12.821,0.8013125,1,1,1,1,1
11.726,0.732875,1,1,1,1,1
11.49,0.718125,1,1,1,1,1
10.928,0.683,1,1,1,1,1
10.369,0.6480625,1,1,1,1,1
10.103,0.6314375,1,1,1,1,1
10.72,0.67,1,1,1,1,1
11.696,0.731,1,1,1,1,1
12.944,0.809,1,1,1,1,1
13.259,0.8286875,1,1,1,1,1
13.539,0.8461875,1,1,1,1,1
13.884,0.86775,1,1,1,1,1
13.935,0.8709375,1,1,1,1,1
14.093,0.8808125,1,1,1,1,1
14.137,0.8835625,1,1,1,1,1
14.341,0.8963125,1,1,1,1,1
14.692,0.91825,1,1,1,1,1
14.612,0.91325,1,1,1,1,1
14.694,0.918375,1,1,1,1,1
14.687,0.9179375,1,1,1,1,1
14.441,0.9025625,1,1,1,1,1
14.257,0.8910625,1,1,1,1,1
14.482,0.905125,1,1,1,1,1
14.784,0.924,1,1,1,1,1
15.175,0.9484375,1,1,1,1,1
15.583,0.9739375,1,1,1,1,1
15.665,0.9790625,1,1,1,1,1
15.675,0.9796875,1,1,1,1,1
15.684,0.98025,1,1,1,1,1
15.758,0.984875,1,1,1,1,1
15.824,0.989,1,1,1,1,1
15.85,0.990625,1,1,1,1,1
15.865,0.9915625,1,1,1,1,1
15.879,0.9924375,1,1,1,1,1
15.894,0.993375,1,1,1,1,1
15.942,0.996375,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.942,0.996375,1,1,1,1,1
15.899,0.9936875,1,1,1,1,1
15.885,0.9928125,1,1,1,1,1
15.882,0.992625,1,1,1,1,1
15.878,0.992375,1,1,1,1,1
15.895,0.9934375,1,1,1,1,1
15.952,0.997,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.989,0.9993125,1,1,1,1,1
15.898,0.993625,1,1,1,1,1
15.861,0.9913125,1,1,1,1,1
15.972,0.99825,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.793,0.9870625,1,1,1,1,1
15.862,0.991375,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.92,0.995,1,1,1,1,1
15.825,0.9890625,1,1,1,1,1
15.949,0.9968125,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.95,0.996875,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.869,0.9918125,1,1,1,1,1
15.498,0.968625,1,1,1,1,1
14.774,0.923375,1,1,1,1,1
13.764,0.86025,1,1,1,1,1
14.098,0.881125,1,1,1,1,1
15.193,0.9495625,1,1,1,1,1
15.088,0.943,1,1,1,1,1
14.736,0.921,1,1,1,1,1
14.775,0.9234375,1,1,1,1,1
15.117,0.9448125,1,1,1,1,1
15.708,0.98175,1,1,1,1,1
15.812,0.98825,1,1,1,1,1
15.799,0.9874375,1,1,1,1,1
15.771,0.9856875,1,1,1,1,1
15.868,0.99175,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
16,1,1,1,1,1,1
15.965,0.9978125,1,1,1,1,1
15.868,0.99175,1,1,1,1,1
15.823,0.9889375,1,1,1,1,1
15.608,0.9755,1,1,1,1,1
15.443,0.9651875,1,1,1,1,1
15.205,0.9503125,1,1,1,1,1
14.972,0.93575,1,1,1,1,1
14.77,0.923125,1,1,1,1,1
14.544,0.909,1,1,1,1,1
14.345,0.8965625,1,1,1,1,1
14.357,0.8973125,1,1,1,1,1
14.219,0.8886875,1,1,1,1,1
13.852,0.86575,1,1,1,1,1
13.244,0.82775,1,1,1,1,1
13.069,0.8168125,1,1,1,1,1
13.232,0.827,1,1,1,1,1
13.307,0.8316875,1,1,1,1,1
13.833,0.8645625,1,1,1,1,1
14.06,0.87875,1,1,1,1,1
13.52,0.845,1,1,1,1,1
12.385,0.7740625,1,1,1,1,1
11.25,0.703125,1,1,1,1,1
10.855,0.6784375,1,1,1,1,1
11.847,0.7404375,1,1,1,1,1
13.702,0.856375,1,1,1,1,1
15.125,0.9453125,1,1,1,1,1
15.572,0.97325,1,1,1,1,1
15.669,0.9793125,1,1,1,1,1
15.632,0.977,1,1,1,1,1
15.4,0.9625,1,1,1,1,1
15.105,0.9440625,1,1,1,1,1
14.771,0.9231875,1,1,1,1,1
14.436,0.90225,1,1,1,1,1
14.212,0.88825,1,1,1,1,1
13.952,0.872,1,1,1,1,1
13.608,0.8505,1,1,1,1,1
12.908,0.80675,1,1,1,1,1
12.428,0.77675,1,1,1,1,1
12.341,0.7713125,1,1,1,1,1
12.433,0.7770625,1,1,1,1,1
12.638,0.789875,1,1,1,1,1
12.988,0.81175,1,1,1,1,1
13.398,0.837375,1,1,1,1,1
13.357,0.8348125,1,1,1,1,1
12.85,0.803125,1,1,1,1,1
12.259,0.7661875,1,1,1,1,1
11.922,0.745125,1,1,1,1,1
12.052,0.75325,1,1,1,1,1
12.249,0.7655625,1,1,1,1,1
12.309,0.7693125,1,1,1,1,1
12.205,0.7628125,1,1,1,1,1
12.197,0.7623125,1,1,1,1,1
12.233,0.7645625,1,1,1,1,1
12.216,0.7635,1,1,1,1,1
12.414,0.775875,1,1,1,1,1
12.655,0.7909375,1,1,1,1,1
13.154,0.822125,1,1,1,1,1
13.55,0.846875,1,1,1,1,1
13.808,0.863,1,1,1,1,1
13.928,0.8705,1,1,1,1,1
14.421,0.9013125,1,1,1,1,1
14.802,0.925125,1,1,1,1,1
14.929,0.9330625,1,1,1,1,1
15.069,0.9418125,1,1,1,1,1
15.188,0.94925,1,1,1,1,1
15.222,0.951375,1,1,1,1,1
15.006,0.937875,1,1,1,1,1
14.66,0.91625,1,1,1,1,1
14.811,0.9256875,1,1,1,1,1
14.955,0.9346875,1,1,1,1,1
14.338,0.896125,1,1,1,1,1
13.943,0.8714375,1,1,1,1,1
13.412,0.83825,1,1,1,1,1
12.307,0.7691875,1,1,1,1,1
12.449,0.7780625,1,1,1,1,1
13.439,0.8399375,1,1,1,1,1
12.84,0.8025,1,1,1,1,1
11.782,0.736375,1,1,1,1,1
10.164,0.63525,1,1,1,1,1
7.67,0.479375,1,1,1,1,1
8.117,0.5073125,1,1,1,1,1
10.314,0.644625,1,1,1,1,1
11.723,0.7326875,1,1,1,1,1
13.014,0.813375,1,1,1,1,1
13.791,0.8619375,1,1,1,1,1
12.667,0.7916875,1,1,1,1,1
10.879,0.6799375,1,1,1,1,1
10.372,0.64825,1,1,1,1,1
11.015,0.6884375,1,1,1,1,1
11.53,0.720625,1,1,1,1,1
12.045,0.7528125,1,1,1,1,1
12.572,0.78575,1,1,1,1,1
13.171,0.8231875,1,1,1,1,1
12.969,0.8105625,1,1,1,1,1
10.532,0.65825,1,1,1,1,1
9.552,0.597,1,1,1,1,1
10.63,0.664375,1,1,1,1,1
12.542,0.783875,1,1,1,1,1
13.905,0.8690625,1,1,1,1,1
13.805,0.8628125,1,1,1,1,1
11.937,0.7460625,1,1,1,1,1
12.173,0.7608125,1,1,1,1,1
14.004,0.87525,1,1,1,1,1
13.873,0.8670625,1,1,1,1,1
12.789,0.7993125,1,1,1,1,1
11.726,0.732875,1,1,1,1,1
11.014,0.688375,1,1,1,1,1
10.854,0.678375,1,1,1,1,1
11.4,0.7125,1,1,1,1,1
11.818,0.738625,1,1,1,1,1
11.684,0.73025,1,1,1,1,1
11.273,0.7045625,1,1,1,1,1
11.137,0.6960625,1,1,1,1,1
10.803,0.6751875,1,1,1,1,1
10.383,0.6489375,1,1,1,1,1
10.083,0.6301875,1,1,1,1,1
10.733,0.6708125,1,1,1,1,1
11.202,0.700125,1,1,1,1,1
11.471,0.7169375,1,1,1,1,1
12.442,0.777625,1,1,1,1,1
13.108,0.81925,1,1,1,1,1
13.842,0.865125,1,1,1,1,1
14.418,0.901125,1,1,1,1,1
14.663,0.9164375,1,1,1,1,1
14.788,0.92425,1,1,1,1,1
14.924,0.93275,1,1,1,1,1
14.975,0.9359375,1,1,1,1,1
14.993,0.9370625,1,1,1,1,1
15,0.9375,1,1,1,1,1
15.038,0.939875,1,1,1,1,1
15.149,0.9468125,1,1,1,1,1
15.074,0.942125,1,1,1,1,1
14.698,0.918625,1,1,1,1,1
13.727,0.8579375,1,1,1,1,1
13.044,0.81525,1,1,1,1,1
12.459,0.7786875,1,1,1,1,1
12.427,0.7766875,1,1,1,1,1
13.268,0.82925,1,1,1,1,1
14.185,0.8865625,1,1,1,1,1
13.913,0.8695625,1,1,1,1,1
12.997,0.8123125,1,1,1,1,1
12.67,0.791875,1,1,1,1,1
12.388,0.77425,1,1,1,1,1
12.492,0.78075,1,1,1,1,1
12.39,0.774375,1,1,1,1,1
12.617,0.7885625,1,1,1,1,1
12.631,0.7894375,1,1,1,1,1
11.642,0.727625,1,1,1,1,1
9.213,0.5758125,1,1,1,1,1
7.04,0.44,1,1,1,1,1
6.481,0.4050625,1,1,1,1,1
6.213,0.3883125,1,1,1,1,1
6.046,0.377875,1,1,1,1,1
5.991,0.3744375,1,1,1,1,1
6.599,0.4124375,1,1,1,1,1
6.888,0.4305,1,1,1,1,1
6.048,0.378,1,1,1,1,1
5.373,0.3358125,1,1,1,1,1
4.342,0.271375,1,1,1,1,1
4.064,0.254,1,1,1,1,1
3.994,0.249625,1,1,1,1,1
3.645,0.2278125,1,1,1,1,1
3.297,0.2060625,1,1,1,1,1
3.223,0.2014375,1,1,1,1,1
3.761,0.2350625,1,1,1,1,1
3.449,0.2155625,1,1,1,1,1
3.687,0.2304375,1,1,1,1,1
3.725,0.2328125,1,1,1,1,1
3.605,0.2253125,1,1,1,1,1
2.882,0.180125,1,1,1,1,1
2.851,0.1781875,1,1,1,1,1
3.601,0.2250625,1,1,1,1,1
2.809,0.1755625,1,1,1,1,1
2.497,0.1560625,1,1,1,1,1
2.74,0.17125,1,1,1,1,1
3.027,0.1891875,1,1,1,1,1
3.044,0.19025,1,1,1,1,1
3.568,0.223,1,1,1,1,1
4.443,0.2776875,1,1,1,1,1
5.198,0.324875,1,1,1,1,1
9.699,0.6061875,1,1,1,1,1
12.647,0.7904375,1,1,1,1,1
13.157,0.8223125,1,1,1,1,1
