STATION,STATION_NAME,DATE,HPCP
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131122 21:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131122 22:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131124 03:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131126 22:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 00:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 01:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 03:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 04:00,5.08
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 05:00,5.08
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 06:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 07:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 09:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 13:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131127 19:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131201 01:00,0.00
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131201 17:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131204 01:00,25399.75
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131206 00:00,25399.75
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131206 03:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131209 09:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131211 15:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131211 19:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131214 20:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131215 00:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131215 04:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131215 06:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131215 08:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131215 19:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131217 01:00,25399.75
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131219 00:00,25399.75
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131219 03:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 08:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 11:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 13:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 16:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 19:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131220 23:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 07:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 08:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 09:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 12:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 13:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 16:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131221 22:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 01:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 03:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 04:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 05:00,5.08
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 06:00,7.62
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 07:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 08:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131222 16:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131223 11:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131227 05:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131228 13:00,2.54
COOP:309374,WHIPPLEVILLE 2 NW NY US,20131228 21:00,2.54
COOP:308720,UPTON NY US,20130101 00:00,25399.75
COOP:308720,UPTON NY US,20130101 01:00,25399.75
COOP:308720,UPTON NY US,20130201 00:00,25399.75
COOP:308720,UPTON NY US,20130201 01:00,25399.75
COOP:308720,UPTON NY US,20130301 00:00,25399.75
COOP:308720,UPTON NY US,20130301 01:00,25399.75
COOP:308720,UPTON NY US,20130401 00:00,25399.75
COOP:308720,UPTON NY US,20130401 01:00,25399.75
COOP:308720,UPTON NY US,20130501 00:00,25399.75
COOP:308720,UPTON NY US,20130501 01:00,25399.75
COOP:308720,UPTON NY US,20130601 00:00,25399.75
COOP:308720,UPTON NY US,20130601 01:00,25399.75
COOP:308720,UPTON NY US,20130701 00:00,25399.75
COOP:308720,UPTON NY US,20130701 01:00,25399.75
COOP:308720,UPTON NY US,20130801 00:00,25399.75
COOP:308720,UPTON NY US,20130801 01:00,25399.75
COOP:308720,UPTON NY US,20130901 00:00,25399.75
COOP:308720,UPTON NY US,20130901 01:00,25399.75
COOP:308720,UPTON NY US,20131001 00:00,25399.75
COOP:308720,UPTON NY US,20131001 01:00,25399.75
COOP:308720,UPTON NY US,20131101 00:00,25399.75
COOP:308720,UPTON NY US,20131101 01:00,25399.75
COOP:308720,UPTON NY US,20131201 00:00,25399.75
COOP:308720,UPTON NY US,20131201 01:00,25399.75
COOP:308720,UPTON NY US,20140101 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130101 01:00,0.00
COOP:308248,STILLWATER RESERVOIR NY US,20130103 06:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130103 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130104 09:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130104 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130105 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130107 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130109 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130110 10:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130110 12:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130110 13:00,12.70
COOP:308248,STILLWATER RESERVOIR NY US,20130110 14:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130111 10:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130111 12:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130111 13:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130111 14:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130111 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130112 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130112 07:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130112 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130117 09:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130122 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130128 13:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130128 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130128 17:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130128 18:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130128 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130129 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130130 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130130 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130130 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130130 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130130 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 00:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130131 01:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130131 02:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 03:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130131 04:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 05:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130131 06:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 07:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130131 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130201 01:00,0.00
COOP:308248,STILLWATER RESERVOIR NY US,20130201 02:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130207 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130208 13:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130208 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130208 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130211 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130211 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130212 04:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130212 06:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130212 07:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130212 09:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130213 12:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130215 06:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130220 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130222 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130226 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130301 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130301 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130401 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130401 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130501 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130501 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130510 13:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130510 19:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130511 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130511 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130511 05:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130518 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130521 02:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130521 19:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130521 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130522 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130523 14:00,15.24
COOP:308248,STILLWATER RESERVOIR NY US,20130523 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130523 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130524 04:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130524 06:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130524 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130524 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130524 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 08:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 13:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 16:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 18:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130525 19:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130526 01:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130526 07:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130601 01:00,0.00
COOP:308248,STILLWATER RESERVOIR NY US,20130601 21:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130601 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130602 00:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130606 13:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130606 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130606 19:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130606 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130606 21:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130606 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130607 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130607 01:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130607 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130607 14:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130607 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130608 01:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130610 18:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130610 19:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130610 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130610 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130611 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130611 04:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130611 05:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130611 06:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130611 07:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130611 14:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130611 15:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130611 19:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130611 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130616 14:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130617 12:00,17.78
COOP:308248,STILLWATER RESERVOIR NY US,20130617 18:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130617 20:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130618 08:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130625 14:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130625 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130626 07:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130626 10:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130627 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130628 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130628 02:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130628 03:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130628 04:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130628 05:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130628 07:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130628 08:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130628 09:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130629 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130629 16:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130629 17:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130701 01:00,0.00
COOP:308248,STILLWATER RESERVOIR NY US,20130701 17:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130701 19:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130701 20:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130702 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130704 14:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130704 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130710 08:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130710 10:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130710 11:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130710 12:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130710 23:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130724 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130724 01:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130727 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130728 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130728 15:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130729 00:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130801 01:00,0.00
COOP:308248,STILLWATER RESERVOIR NY US,20130801 11:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130801 12:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130801 17:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130801 18:00,7.62
COOP:308248,STILLWATER RESERVOIR NY US,20130803 03:00,5.08
COOP:308248,STILLWATER RESERVOIR NY US,20130803 04:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130803 22:00,2.54
COOP:308248,STILLWATER RESERVOIR NY US,20130807 09:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130901 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20130901 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131001 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131001 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131101 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131101 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131201 00:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20131201 01:00,25399.75
COOP:308248,STILLWATER RESERVOIR NY US,20140101 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130101 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130101 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130201 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130201 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130301 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130301 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130401 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130401 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130501 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130501 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130601 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130601 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130701 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130701 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130801 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130801 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130901 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20130901 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131001 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131001 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131101 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131101 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131201 00:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20131201 01:00,25399.75
COOP:308406,TANNERSVILLE 2 SE NY US,20140101 00:00,25399.75
COOP:305801,NY CITY CENTRAL PARK NY US,20130101 01:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130106 05:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130106 06:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 14:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 16:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 17:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 18:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 19:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 20:00,4.83
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 21:00,2.29
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 22:00,2.03
COOP:305801,NY CITY CENTRAL PARK NY US,20130111 23:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130112 00:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130112 01:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130114 22:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130114 23:00,2.03
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 00:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 01:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 02:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 03:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 04:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130115 23:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 00:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 01:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 02:00,1.52
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 03:00,1.52
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 04:00,2.79
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 05:00,3.81
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 06:00,2.79
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 07:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 08:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 09:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 10:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 11:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 12:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130116 13:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130125 18:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130125 19:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130125 20:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130125 21:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130125 22:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 10:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 11:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 12:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 13:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 14:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 15:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 16:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 17:00,1.02
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 19:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 20:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130128 21:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130129 19:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130129 20:00,1.02
COOP:305801,NY CITY CENTRAL PARK NY US,20130129 21:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130130 19:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130130 20:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130130 21:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 00:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 01:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 02:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 03:00,1.52
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 04:00,6.10
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 05:00,8.38
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 06:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 07:00,2.03
COOP:305801,NY CITY CENTRAL PARK NY US,20130131 08:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130201 01:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130202 21:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130202 22:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130202 23:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130203 00:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130203 02:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130203 03:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130203 04:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 03:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 04:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 05:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 06:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 07:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 08:00,0.00
COOP:305801,NY CITY CENTRAL PARK NY US,20130205 21:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 07:00,0.25
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 08:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 09:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 10:00,1.27
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 11:00,0.76
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 12:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 13:00,2.54
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 14:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 15:00,1.78
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 16:00,3.05
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 17:00,3.30
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 18:00,2.03
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 19:00,0.51
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 20:00,1.52
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 21:00,1.02
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 22:00,1.02
COOP:305801,NY CITY CENTRAL PARK NY US,20130208 23:00,1.78
